id,flightNo,date,departure,destination,weekday,month
7270,PADU43425,2018-11-21,Paris,Dublin,Wednesday,November
7271,PABE43425,2018-11-21,Paris,Berlin,Wednesday,November
7272,PARO43425,2018-11-21,Paris,Rome,Wednesday,November
7273,LODU43425,2018-11-21,London,Dublin,Wednesday,November
7274,LOBE43425,2018-11-21,London,Berlin,Wednesday,November
7275,LORO43425,2018-11-21,London,Rome,Wednesday,November
7276,LOPA43425,2018-11-21,London,Paris,Wednesday,November
7277,DUBE43425,2018-11-21,Dublin,Berlin,Wednesday,November
7278,DURO43425,2018-11-21,Dublin,Rome,Wednesday,November
7279,DUPA43425,2018-11-21,Dublin,Paris,Wednesday,November
7280,DULO43425,2018-11-21,Dublin,London,Wednesday,November
7281,BERO43426,2018-11-22,Berlin,Rome,Thursday,November
7282,BEPA43426,2018-11-22,Berlin,Paris,Thursday,November
7283,BELO43426,2018-11-22,Berlin,London,Thursday,November
7284,BEDU43426,2018-11-22,Berlin,Dublin,Thursday,November
7285,ROBE43426,2018-11-22,Rome,Berlin,Thursday,November
7286,ROPA43426,2018-11-22,Rome,Paris,Thursday,November
7287,ROLO43426,2018-11-22,Rome,London,Thursday,November
7288,RODU43426,2018-11-22,Rome,Dublin,Thursday,November
7289,PALO43426,2018-11-22,Paris,London,Thursday,November
7290,PADU43426,2018-11-22,Paris,Dublin,Thursday,November
7291,PABE43426,2018-11-22,Paris,Berlin,Thursday,November
7292,PARO43426,2018-11-22,Paris,Rome,Thursday,November
7293,LODU43426,2018-11-22,London,Dublin,Thursday,November
7294,LOBE43426,2018-11-22,London,Berlin,Thursday,November
7295,LORO43426,2018-11-22,London,Rome,Thursday,November
7296,LOPA43426,2018-11-22,London,Paris,Thursday,November
7297,DUBE43426,2018-11-22,Dublin,Berlin,Thursday,November
7298,DURO43426,2018-11-22,Dublin,Rome,Thursday,November
7299,DUPA43426,2018-11-22,Dublin,Paris,Thursday,November
7300,DULO43426,2018-11-22,Dublin,London,Thursday,November
7301,BERO43427,2018-11-23,Berlin,Rome,Friday,November
7302,BEPA43427,2018-11-23,Berlin,Paris,Friday,November
7303,BELO43427,2018-11-23,Berlin,London,Friday,November
7304,BEDU43427,2018-11-23,Berlin,Dublin,Friday,November
7305,ROBE43427,2018-11-23,Rome,Berlin,Friday,November
7306,ROPA43427,2018-11-23,Rome,Paris,Friday,November
7307,ROLO43427,2018-11-23,Rome,London,Friday,November
7308,RODU43427,2018-11-23,Rome,Dublin,Friday,November
7309,PALO43427,2018-11-23,Paris,London,Friday,November
7310,PADU43427,2018-11-23,Paris,Dublin,Friday,November
7311,PABE43427,2018-11-23,Paris,Berlin,Friday,November
7312,PARO43427,2018-11-23,Paris,Rome,Friday,November
7313,LODU43427,2018-11-23,London,Dublin,Friday,November
7314,LOBE43427,2018-11-23,London,Berlin,Friday,November
7315,LORO43427,2018-11-23,London,Rome,Friday,November
7316,LOPA43427,2018-11-23,London,Paris,Friday,November
7317,DUBE43427,2018-11-23,Dublin,Berlin,Friday,November
7318,DURO43427,2018-11-23,Dublin,Rome,Friday,November
7319,DUPA43427,2018-11-23,Dublin,Paris,Friday,November
7320,DULO43427,2018-11-23,Dublin,London,Friday,November
7321,BERO43428,2018-11-24,Berlin,Rome,Saturday,November
7322,BEPA43428,2018-11-24,Berlin,Paris,Saturday,November
7323,BELO43428,2018-11-24,Berlin,London,Saturday,November
7324,BEDU43428,2018-11-24,Berlin,Dublin,Saturday,November
7325,ROBE43428,2018-11-24,Rome,Berlin,Saturday,November
7326,ROPA43428,2018-11-24,Rome,Paris,Saturday,November
7327,ROLO43428,2018-11-24,Rome,London,Saturday,November
7328,RODU43428,2018-11-24,Rome,Dublin,Saturday,November
7329,PALO43428,2018-11-24,Paris,London,Saturday,November
7330,PADU43428,2018-11-24,Paris,Dublin,Saturday,November
7331,PABE43428,2018-11-24,Paris,Berlin,Saturday,November
7332,PARO43428,2018-11-24,Paris,Rome,Saturday,November
7333,LODU43428,2018-11-24,London,Dublin,Saturday,November
7334,LOBE43428,2018-11-24,London,Berlin,Saturday,November
7335,LORO43428,2018-11-24,London,Rome,Saturday,November
7336,LOPA43428,2018-11-24,London,Paris,Saturday,November
7337,DUBE43428,2018-11-24,Dublin,Berlin,Saturday,November
7338,DURO43428,2018-11-24,Dublin,Rome,Saturday,November
7339,DUPA43428,2018-11-24,Dublin,Paris,Saturday,November
7340,DULO43428,2018-11-24,Dublin,London,Saturday,November
7341,BERO43429,2018-11-25,Berlin,Rome,Sunday,November
7342,BEPA43429,2018-11-25,Berlin,Paris,Sunday,November
7343,BELO43429,2018-11-25,Berlin,London,Sunday,November
7344,BEDU43429,2018-11-25,Berlin,Dublin,Sunday,November
7345,ROBE43429,2018-11-25,Rome,Berlin,Sunday,November
7346,ROPA43429,2018-11-25,Rome,Paris,Sunday,November
7347,ROLO43429,2018-11-25,Rome,London,Sunday,November
7348,RODU43429,2018-11-25,Rome,Dublin,Sunday,November
7349,PALO43429,2018-11-25,Paris,London,Sunday,November
7350,PADU43429,2018-11-25,Paris,Dublin,Sunday,November
7351,PABE43429,2018-11-25,Paris,Berlin,Sunday,November
7352,PARO43429,2018-11-25,Paris,Rome,Sunday,November
7353,LODU43429,2018-11-25,London,Dublin,Sunday,November
7354,LOBE43429,2018-11-25,London,Berlin,Sunday,November
7355,LORO43429,2018-11-25,London,Rome,Sunday,November
7356,LOPA43429,2018-11-25,London,Paris,Sunday,November
7357,DUBE43429,2018-11-25,Dublin,Berlin,Sunday,November
7358,DURO43429,2018-11-25,Dublin,Rome,Sunday,November
7359,DUPA43429,2018-11-25,Dublin,Paris,Sunday,November
7360,DULO43429,2018-11-25,Dublin,London,Sunday,November
7361,BERO43430,2018-11-26,Berlin,Rome,Monday,November
7362,BEPA43430,2018-11-26,Berlin,Paris,Monday,November
7363,BELO43430,2018-11-26,Berlin,London,Monday,November
7364,BEDU43430,2018-11-26,Berlin,Dublin,Monday,November
7365,ROBE43430,2018-11-26,Rome,Berlin,Monday,November
7366,ROPA43430,2018-11-26,Rome,Paris,Monday,November
7367,ROLO43430,2018-11-26,Rome,London,Monday,November
7368,RODU43430,2018-11-26,Rome,Dublin,Monday,November
7369,PALO43430,2018-11-26,Paris,London,Monday,November
7370,PADU43430,2018-11-26,Paris,Dublin,Monday,November
7371,PABE43430,2018-11-26,Paris,Berlin,Monday,November
7372,PARO43430,2018-11-26,Paris,Rome,Monday,November
7373,LODU43430,2018-11-26,London,Dublin,Monday,November
7374,LOBE43430,2018-11-26,London,Berlin,Monday,November
7375,LORO43430,2018-11-26,London,Rome,Monday,November
7376,LOPA43430,2018-11-26,London,Paris,Monday,November
7377,DUBE43430,2018-11-26,Dublin,Berlin,Monday,November
7378,DURO43430,2018-11-26,Dublin,Rome,Monday,November
7379,DUPA43430,2018-11-26,Dublin,Paris,Monday,November
7380,DULO43430,2018-11-26,Dublin,London,Monday,November
7381,BERO43431,2018-11-27,Berlin,Rome,Tuesday,November
7382,BEPA43431,2018-11-27,Berlin,Paris,Tuesday,November
7383,BELO43431,2018-11-27,Berlin,London,Tuesday,November
7384,BEDU43431,2018-11-27,Berlin,Dublin,Tuesday,November
7385,ROBE43431,2018-11-27,Rome,Berlin,Tuesday,November
7386,ROPA43431,2018-11-27,Rome,Paris,Tuesday,November
7387,ROLO43431,2018-11-27,Rome,London,Tuesday,November
7388,RODU43431,2018-11-27,Rome,Dublin,Tuesday,November
7389,PALO43431,2018-11-27,Paris,London,Tuesday,November
7390,PADU43431,2018-11-27,Paris,Dublin,Tuesday,November
7391,PABE43431,2018-11-27,Paris,Berlin,Tuesday,November
7392,PARO43431,2018-11-27,Paris,Rome,Tuesday,November
7393,LODU43431,2018-11-27,London,Dublin,Tuesday,November
7394,LOBE43431,2018-11-27,London,Berlin,Tuesday,November
7395,LORO43431,2018-11-27,London,Rome,Tuesday,November
7396,LOPA43431,2018-11-27,London,Paris,Tuesday,November
7397,DUBE43431,2018-11-27,Dublin,Berlin,Tuesday,November
7398,DURO43431,2018-11-27,Dublin,Rome,Tuesday,November
7399,DUPA43431,2018-11-27,Dublin,Paris,Tuesday,November
7400,DULO43431,2018-11-27,Dublin,London,Tuesday,November
7401,BERO43432,2018-11-28,Berlin,Rome,Wednesday,November
7402,BEPA43432,2018-11-28,Berlin,Paris,Wednesday,November
7403,BELO43432,2018-11-28,Berlin,London,Wednesday,November
7404,BEDU43432,2018-11-28,Berlin,Dublin,Wednesday,November
7405,ROBE43432,2018-11-28,Rome,Berlin,Wednesday,November
7406,ROPA43432,2018-11-28,Rome,Paris,Wednesday,November
7407,ROLO43432,2018-11-28,Rome,London,Wednesday,November
7408,RODU43432,2018-11-28,Rome,Dublin,Wednesday,November
7409,PALO43432,2018-11-28,Paris,London,Wednesday,November
7410,PADU43432,2018-11-28,Paris,Dublin,Wednesday,November
7411,PABE43432,2018-11-28,Paris,Berlin,Wednesday,November
7412,PARO43432,2018-11-28,Paris,Rome,Wednesday,November
7413,LODU43432,2018-11-28,London,Dublin,Wednesday,November
7414,LOBE43432,2018-11-28,London,Berlin,Wednesday,November
7415,LORO43432,2018-11-28,London,Rome,Wednesday,November
7416,LOPA43432,2018-11-28,London,Paris,Wednesday,November
7417,DUBE43432,2018-11-28,Dublin,Berlin,Wednesday,November
7418,DURO43432,2018-11-28,Dublin,Rome,Wednesday,November
7419,DUPA43432,2018-11-28,Dublin,Paris,Wednesday,November
7420,DULO43432,2018-11-28,Dublin,London,Wednesday,November
7421,BERO43433,2018-11-29,Berlin,Rome,Thursday,November
7422,BEPA43433,2018-11-29,Berlin,Paris,Thursday,November
7423,BELO43433,2018-11-29,Berlin,London,Thursday,November
7424,BEDU43433,2018-11-29,Berlin,Dublin,Thursday,November
7425,ROBE43433,2018-11-29,Rome,Berlin,Thursday,November
7426,ROPA43433,2018-11-29,Rome,Paris,Thursday,November
7427,ROLO43433,2018-11-29,Rome,London,Thursday,November
7428,RODU43433,2018-11-29,Rome,Dublin,Thursday,November
7429,PALO43433,2018-11-29,Paris,London,Thursday,November
7430,PADU43433,2018-11-29,Paris,Dublin,Thursday,November
7431,PABE43433,2018-11-29,Paris,Berlin,Thursday,November
7432,PARO43433,2018-11-29,Paris,Rome,Thursday,November
7433,LODU43433,2018-11-29,London,Dublin,Thursday,November
7434,LOBE43433,2018-11-29,London,Berlin,Thursday,November
7435,LORO43433,2018-11-29,London,Rome,Thursday,November
7436,LOPA43433,2018-11-29,London,Paris,Thursday,November
7437,DUBE43433,2018-11-29,Dublin,Berlin,Thursday,November
7438,DURO43433,2018-11-29,Dublin,Rome,Thursday,November
7439,DUPA43433,2018-11-29,Dublin,Paris,Thursday,November
7440,DULO43433,2018-11-29,Dublin,London,Thursday,November
7441,BERO43434,2018-11-30,Berlin,Rome,Friday,November
7442,BEPA43434,2018-11-30,Berlin,Paris,Friday,November
7443,BELO43434,2018-11-30,Berlin,London,Friday,November
7444,BEDU43434,2018-11-30,Berlin,Dublin,Friday,November
7445,ROBE43434,2018-11-30,Rome,Berlin,Friday,November
7446,ROPA43434,2018-11-30,Rome,Paris,Friday,November
7447,ROLO43434,2018-11-30,Rome,London,Friday,November
7448,RODU43434,2018-11-30,Rome,Dublin,Friday,November
7449,PALO43434,2018-11-30,Paris,London,Friday,November
7450,PADU43434,2018-11-30,Paris,Dublin,Friday,November
7451,PABE43434,2018-11-30,Paris,Berlin,Friday,November
7452,PARO43434,2018-11-30,Paris,Rome,Friday,November
7453,LODU43434,2018-11-30,London,Dublin,Friday,November
7454,LOBE43434,2018-11-30,London,Berlin,Friday,November
7455,LORO43434,2018-11-30,London,Rome,Friday,November
7456,LOPA43434,2018-11-30,London,Paris,Friday,November
7457,DUBE43434,2018-11-30,Dublin,Berlin,Friday,November
7458,DURO43434,2018-11-30,Dublin,Rome,Friday,November
7459,DUPA43434,2018-11-30,Dublin,Paris,Friday,November
7460,DULO43434,2018-11-30,Dublin,London,Friday,November
7461,BERO43435,2018-12-01,Berlin,Rome,Saturday,December
7462,BEPA43435,2018-12-01,Berlin,Paris,Saturday,December
7463,BELO43435,2018-12-01,Berlin,London,Saturday,December
7464,BEDU43435,2018-12-01,Berlin,Dublin,Saturday,December
7465,ROBE43435,2018-12-01,Rome,Berlin,Saturday,December
7466,ROPA43435,2018-12-01,Rome,Paris,Saturday,December
7467,ROLO43435,2018-12-01,Rome,London,Saturday,December
7468,RODU43435,2018-12-01,Rome,Dublin,Saturday,December
7469,PALO43435,2018-12-01,Paris,London,Saturday,December
7470,PADU43435,2018-12-01,Paris,Dublin,Saturday,December
7471,PABE43435,2018-12-01,Paris,Berlin,Saturday,December
7472,PARO43435,2018-12-01,Paris,Rome,Saturday,December
7473,LODU43435,2018-12-01,London,Dublin,Saturday,December
7474,LOBE43435,2018-12-01,London,Berlin,Saturday,December
7475,LORO43435,2018-12-01,London,Rome,Saturday,December
7476,LOPA43435,2018-12-01,London,Paris,Saturday,December
7477,DUBE43435,2018-12-01,Dublin,Berlin,Saturday,December
7478,DURO43435,2018-12-01,Dublin,Rome,Saturday,December
7479,DUPA43435,2018-12-01,Dublin,Paris,Saturday,December
7480,DULO43435,2018-12-01,Dublin,London,Saturday,December
7481,BERO43436,2018-12-02,Berlin,Rome,Sunday,December
7482,BEPA43436,2018-12-02,Berlin,Paris,Sunday,December
7483,BELO43436,2018-12-02,Berlin,London,Sunday,December
7484,BEDU43436,2018-12-02,Berlin,Dublin,Sunday,December
7485,ROBE43436,2018-12-02,Rome,Berlin,Sunday,December
7486,ROPA43436,2018-12-02,Rome,Paris,Sunday,December
7487,ROLO43436,2018-12-02,Rome,London,Sunday,December
7488,RODU43436,2018-12-02,Rome,Dublin,Sunday,December
7489,PALO43436,2018-12-02,Paris,London,Sunday,December
7490,PADU43436,2018-12-02,Paris,Dublin,Sunday,December
7491,PABE43436,2018-12-02,Paris,Berlin,Sunday,December
7492,PARO43436,2018-12-02,Paris,Rome,Sunday,December
7493,LODU43436,2018-12-02,London,Dublin,Sunday,December
7494,LOBE43436,2018-12-02,London,Berlin,Sunday,December
7495,LORO43436,2018-12-02,London,Rome,Sunday,December
7496,LOPA43436,2018-12-02,London,Paris,Sunday,December
7497,DUBE43436,2018-12-02,Dublin,Berlin,Sunday,December
7498,DURO43436,2018-12-02,Dublin,Rome,Sunday,December
7499,DUPA43436,2018-12-02,Dublin,Paris,Sunday,December
7500,DULO43436,2018-12-02,Dublin,London,Sunday,December
7501,BERO43437,2018-12-03,Berlin,Rome,Monday,December
7502,BEPA43437,2018-12-03,Berlin,Paris,Monday,December
7503,BELO43437,2018-12-03,Berlin,London,Monday,December
7504,BEDU43437,2018-12-03,Berlin,Dublin,Monday,December
7505,ROBE43437,2018-12-03,Rome,Berlin,Monday,December
7506,ROPA43437,2018-12-03,Rome,Paris,Monday,December
7507,ROLO43437,2018-12-03,Rome,London,Monday,December
7508,RODU43437,2018-12-03,Rome,Dublin,Monday,December
7509,PALO43437,2018-12-03,Paris,London,Monday,December
7510,PADU43437,2018-12-03,Paris,Dublin,Monday,December
7511,PABE43437,2018-12-03,Paris,Berlin,Monday,December
7512,PARO43437,2018-12-03,Paris,Rome,Monday,December
7513,LODU43437,2018-12-03,London,Dublin,Monday,December
7514,LOBE43437,2018-12-03,London,Berlin,Monday,December
7515,LORO43437,2018-12-03,London,Rome,Monday,December
7516,LOPA43437,2018-12-03,London,Paris,Monday,December
7517,DUBE43437,2018-12-03,Dublin,Berlin,Monday,December
7518,DURO43437,2018-12-03,Dublin,Rome,Monday,December
7519,DUPA43437,2018-12-03,Dublin,Paris,Monday,December
7520,DULO43437,2018-12-03,Dublin,London,Monday,December
7521,BERO43438,2018-12-04,Berlin,Rome,Tuesday,December
7522,BEPA43438,2018-12-04,Berlin,Paris,Tuesday,December
7523,BELO43438,2018-12-04,Berlin,London,Tuesday,December
7524,BEDU43438,2018-12-04,Berlin,Dublin,Tuesday,December
7525,ROBE43438,2018-12-04,Rome,Berlin,Tuesday,December
7526,ROPA43438,2018-12-04,Rome,Paris,Tuesday,December
7527,ROLO43438,2018-12-04,Rome,London,Tuesday,December
7528,RODU43438,2018-12-04,Rome,Dublin,Tuesday,December
7529,PALO43438,2018-12-04,Paris,London,Tuesday,December
7530,PADU43438,2018-12-04,Paris,Dublin,Tuesday,December
7531,PABE43438,2018-12-04,Paris,Berlin,Tuesday,December
7532,PARO43438,2018-12-04,Paris,Rome,Tuesday,December
7533,LODU43438,2018-12-04,London,Dublin,Tuesday,December
7534,LOBE43438,2018-12-04,London,Berlin,Tuesday,December
7535,LORO43438,2018-12-04,London,Rome,Tuesday,December
7536,LOPA43438,2018-12-04,London,Paris,Tuesday,December
7537,DUBE43438,2018-12-04,Dublin,Berlin,Tuesday,December
7538,DURO43438,2018-12-04,Dublin,Rome,Tuesday,December
7539,DUPA43438,2018-12-04,Dublin,Paris,Tuesday,December
7540,DULO43438,2018-12-04,Dublin,London,Tuesday,December
7541,BERO43439,2018-12-05,Berlin,Rome,Wednesday,December
7542,BEPA43439,2018-12-05,Berlin,Paris,Wednesday,December
7543,BELO43439,2018-12-05,Berlin,London,Wednesday,December
7544,BEDU43439,2018-12-05,Berlin,Dublin,Wednesday,December
7545,ROBE43439,2018-12-05,Rome,Berlin,Wednesday,December
7546,ROPA43439,2018-12-05,Rome,Paris,Wednesday,December
7547,ROLO43439,2018-12-05,Rome,London,Wednesday,December
7548,RODU43439,2018-12-05,Rome,Dublin,Wednesday,December
7549,PALO43439,2018-12-05,Paris,London,Wednesday,December
7550,PADU43439,2018-12-05,Paris,Dublin,Wednesday,December
7551,PABE43439,2018-12-05,Paris,Berlin,Wednesday,December
7552,PARO43439,2018-12-05,Paris,Rome,Wednesday,December
7553,LODU43439,2018-12-05,London,Dublin,Wednesday,December
7554,LOBE43439,2018-12-05,London,Berlin,Wednesday,December
7555,LORO43439,2018-12-05,London,Rome,Wednesday,December
7556,LOPA43439,2018-12-05,London,Paris,Wednesday,December
7557,DUBE43439,2018-12-05,Dublin,Berlin,Wednesday,December
7558,DURO43439,2018-12-05,Dublin,Rome,Wednesday,December
7559,DUPA43439,2018-12-05,Dublin,Paris,Wednesday,December
7560,DULO43439,2018-12-05,Dublin,London,Wednesday,December
7561,BERO43440,2018-12-06,Berlin,Rome,Thursday,December
7562,BEPA43440,2018-12-06,Berlin,Paris,Thursday,December
7563,BELO43440,2018-12-06,Berlin,London,Thursday,December
7564,BEDU43440,2018-12-06,Berlin,Dublin,Thursday,December
7565,ROBE43440,2018-12-06,Rome,Berlin,Thursday,December
7566,ROPA43440,2018-12-06,Rome,Paris,Thursday,December
7567,ROLO43440,2018-12-06,Rome,London,Thursday,December
7568,RODU43440,2018-12-06,Rome,Dublin,Thursday,December
7569,PALO43440,2018-12-06,Paris,London,Thursday,December
7570,PADU43440,2018-12-06,Paris,Dublin,Thursday,December
7571,PABE43440,2018-12-06,Paris,Berlin,Thursday,December
7572,PARO43440,2018-12-06,Paris,Rome,Thursday,December
7573,LODU43440,2018-12-06,London,Dublin,Thursday,December
7574,LOBE43440,2018-12-06,London,Berlin,Thursday,December
7575,LORO43440,2018-12-06,London,Rome,Thursday,December
7576,LOPA43440,2018-12-06,London,Paris,Thursday,December
7577,DUBE43440,2018-12-06,Dublin,Berlin,Thursday,December
7578,DURO43440,2018-12-06,Dublin,Rome,Thursday,December
7579,DUPA43440,2018-12-06,Dublin,Paris,Thursday,December
7580,DULO43440,2018-12-06,Dublin,London,Thursday,December
7581,BERO43441,2018-12-07,Berlin,Rome,Friday,December
7582,BEPA43441,2018-12-07,Berlin,Paris,Friday,December
7583,BELO43441,2018-12-07,Berlin,London,Friday,December
7584,BEDU43441,2018-12-07,Berlin,Dublin,Friday,December
7585,ROBE43441,2018-12-07,Rome,Berlin,Friday,December
7586,ROPA43441,2018-12-07,Rome,Paris,Friday,December
7587,ROLO43441,2018-12-07,Rome,London,Friday,December
7588,RODU43441,2018-12-07,Rome,Dublin,Friday,December
7589,PALO43441,2018-12-07,Paris,London,Friday,December
7590,PADU43441,2018-12-07,Paris,Dublin,Friday,December
7591,PABE43441,2018-12-07,Paris,Berlin,Friday,December
7592,PARO43441,2018-12-07,Paris,Rome,Friday,December
7593,LODU43441,2018-12-07,London,Dublin,Friday,December
7594,LOBE43441,2018-12-07,London,Berlin,Friday,December
7595,LORO43441,2018-12-07,London,Rome,Friday,December
7596,LOPA43441,2018-12-07,London,Paris,Friday,December
7597,DUBE43441,2018-12-07,Dublin,Berlin,Friday,December
7598,DURO43441,2018-12-07,Dublin,Rome,Friday,December
7599,DUPA43441,2018-12-07,Dublin,Paris,Friday,December
7600,DULO43441,2018-12-07,Dublin,London,Friday,December
7601,BERO43442,2018-12-08,Berlin,Rome,Saturday,December
7602,BEPA43442,2018-12-08,Berlin,Paris,Saturday,December
7603,BELO43442,2018-12-08,Berlin,London,Saturday,December
7604,BEDU43442,2018-12-08,Berlin,Dublin,Saturday,December
7605,ROBE43442,2018-12-08,Rome,Berlin,Saturday,December
7606,ROPA43442,2018-12-08,Rome,Paris,Saturday,December
7607,ROLO43442,2018-12-08,Rome,London,Saturday,December
7608,RODU43442,2018-12-08,Rome,Dublin,Saturday,December
7609,PALO43442,2018-12-08,Paris,London,Saturday,December
7610,PADU43442,2018-12-08,Paris,Dublin,Saturday,December
7611,PABE43442,2018-12-08,Paris,Berlin,Saturday,December
7612,PARO43442,2018-12-08,Paris,Rome,Saturday,December
7613,LODU43442,2018-12-08,London,Dublin,Saturday,December
7614,LOBE43442,2018-12-08,London,Berlin,Saturday,December
7615,LORO43442,2018-12-08,London,Rome,Saturday,December
7616,LOPA43442,2018-12-08,London,Paris,Saturday,December
7617,DUBE43442,2018-12-08,Dublin,Berlin,Saturday,December
7618,DURO43442,2018-12-08,Dublin,Rome,Saturday,December
7619,DUPA43442,2018-12-08,Dublin,Paris,Saturday,December
7620,DULO43442,2018-12-08,Dublin,London,Saturday,December
7621,BERO43443,2018-12-09,Berlin,Rome,Sunday,December
7622,BEPA43443,2018-12-09,Berlin,Paris,Sunday,December
7623,BELO43443,2018-12-09,Berlin,London,Sunday,December
7624,BEDU43443,2018-12-09,Berlin,Dublin,Sunday,December
7625,ROBE43443,2018-12-09,Rome,Berlin,Sunday,December
7626,ROPA43443,2018-12-09,Rome,Paris,Sunday,December
7627,ROLO43443,2018-12-09,Rome,London,Sunday,December
7628,RODU43443,2018-12-09,Rome,Dublin,Sunday,December
7629,PALO43443,2018-12-09,Paris,London,Sunday,December
7630,PADU43443,2018-12-09,Paris,Dublin,Sunday,December
7631,PABE43443,2018-12-09,Paris,Berlin,Sunday,December
